gen,island,rle_novelty,diversity,seed
43,"(2, 2)",0.465,0.04241167292149651,1237
43,"(2, 4)",0.5085,0.04510820324508614,1237
43,"(3, 1)",0.49850000000000005,0.03263050719801948,1237
43,"(3, 3)",0.506,0.04565906262725944,1237
44,"(0, 0)",0.508,0.029878922336657343,1237
44,"(0, 2)",0.5275,0.040183952020676116,1237
44,"(0, 4)",0.5150000000000001,0.04846648326421054,1237
44,"(1, 1)",0.516,0.033376638536557285,1237
44,"(1, 3)",0.5200000000000001,0.027676705006196116,1237
44,"(2, 0)",0.517,0.0381411850890871,1237
44,"(2, 2)",0.5055000000000001,0.029576172842340518,1237
44,"(2, 4)",0.51,0.03505709628591622,1237
44,"(3, 1)",0.49449999999999994,0.029576172842340525,1237
44,"(3, 3)",0.48900000000000005,0.05286539510870983,1237
45,"(0, 0)",0.487,0.04043204174908806,1237
45,"(0, 2)",0.5305000000000002,0.04387197283004265,1237
45,"(0, 4)",0.5119999999999999,0.04015905875391007,1237
45,"(1, 1)",0.5170000000000001,0.05342986056504359,1237
45,"(1, 3)",0.4875,0.03774586070021454,1237
45,"(2, 0)",0.5345,0.029201883500897696,1237
45,"(2, 2)",0.495,0.0302117526800416,1237
45,"(2, 4)",0.5045000000000001,0.03969886648255843,1237
45,"(3, 1)",0.492,0.04018395202067612,1237
45,"(3, 3)",0.5075,0.04648655719667786,1237
46,"(0, 0)",0.49000000000000005,0.029933259094191544,1237
46,"(0, 2)",0.52,0.029899832775452113,1237
46,"(0, 4)",0.5275,0.042008927622589946,1237
46,"(1, 1)",0.5249999999999999,0.031208973068654482,1237
46,"(1, 3)",0.48549999999999993,0.036414282912066255,1237
46,"(2, 0)",0.5020000000000001,0.04162631379308045,1237
46,"(2, 2)",0.5155,0.03598263470064416,1237
46,"(2, 4)",0.5110000000000001,0.021650635094610987,1237
46,"(3, 1)",0.4845,0.03922690403281913,1237
46,"(3, 3)",0.49450000000000005,0.031188940347501404,1237
47,"(0, 0)",0.4985000000000001,0.0351390096616282,1237
47,"(0, 2)",0.5285,0.029304436524185216,1237
47,"(0, 4)",0.5369999999999999,0.03525265947414466,1237
47,"(1, 1)",0.5145000000000001,0.03672873534441392,1237
47,"(1, 3)",0.49899999999999994,0.04252940159466155,1237
47,"(2, 0)",0.5145000000000001,0.031224989991992004,1237
47,"(2, 2)",0.4955,0.0311889403475014,1237
47,"(2, 4)",0.5115,0.03465544690232693,1237
47,"(3, 1)",0.5055,0.04003436024217198,1237
47,"(3, 3)",0.49000000000000005,0.051075923878085655,1237
48,"(0, 0)",0.5160000000000001,0.03589916433567779,1237
48,"(0, 2)",0.5345000000000001,0.03072458299147445,1237
48,"(0, 4)",0.5125,0.031188940347501387,1237
48,"(1, 1)",0.5245000000000001,0.03329789783154486,1237
48,"(1, 3)",0.48900000000000005,0.036643553321150504,1237
48,"(2, 0)",0.5170000000000001,0.04010922587136282,1237
48,"(2, 2)",0.48850000000000005,0.029832867780352598,1237
48,"(2, 4)",0.5085,0.042438190347845905,1237
48,"(3, 1)",0.5095000000000002,0.038402473878644865,1237
48,"(3, 3)",0.48599999999999993,0.038062448686336514,1237
49,"(0, 0)",0.49350000000000005,0.029478805945967364,1237
49,"(0, 2)",0.5325,0.03774586070021454,1237
49,"(0, 4)",0.48599999999999993,0.03508560958569767,1237
49,"(1, 1)",0.489,0.02740437921208946,1237
49,"(1, 3)",0.5050000000000001,0.03185514087239296,1237
49,"(2, 0)",0.513,0.02937260628544904,1237
49,"(2, 2)",0.5015,0.032496153618543855,1237
49,"(2, 4)",0.5195000000000001,0.025961509971494347,1237
49,"(3, 1)",0.5425,0.030182776545573144,1237
49,"(3, 3)",0.5115000000000001,0.023151673805580458,1237
0,"(0, 0)",0.5075000000000001,0.05783381363873561,1238
0,"(0, 2)",0.509,0.04731807265728393,1238
0,"(0, 4)",0.521,0.04327528162819972,1238
0,"(1, 1)",0.5075,0.04604345773288536,1238
0,"(1, 3)",0.5034999999999998,0.04581484475582124,1238
0,"(2, 0)",0.5035,0.05408095783175443,1238
0,"(2, 2)",0.5055000000000001,0.05668112560632507,1238
0,"(2, 4)",0.49400000000000005,0.05700000000000001,1238
0,"(3, 1)",0.49899999999999994,0.0361247837363769,1238
0,"(3, 3)",0.5055,0.05333619783974108,1238
1,"(0, 0)",0.514,0.0478539444560216,1238
1,"(0, 2)",0.5105,0.047799058568135,1238
1,"(0, 4)",0.512,0.037479994663820335,1238
1,"(1, 1)",0.501,0.03059411708155673,1238
1,"(1, 3)",0.5035000000000001,0.029878922336657343,1238
1,"(2, 0)",0.5109999999999999,0.04318275118609282,1238
1,"(2, 2)",0.5325,0.04699734035027939,1238
1,"(2, 4)",0.5135,0.04487761134463376,1238
1,"(3, 1)",0.5165000000000001,0.039934321078490875,1238
1,"(3, 3)",0.4955,0.033166247903554,1238
2,"(0, 0)",0.5080000000000001,0.027253440149823293,1238
2,"(0, 2)",0.521,0.0315277655408689,1238
2,"(0, 4)",0.5095,0.03330165161069343,1238
2,"(1, 1)",0.5095,0.03529872518944559,1238
2,"(1, 3)",0.502,0.03707762128292484,1238
2,"(2, 0)",0.5050000000000001,0.04441565039487772,1238
2,"(2, 2)",0.5315,0.03218695387886217,1238
2,"(2, 4)",0.5079999999999999,0.03479942528261064,1238
2,"(3, 1)",0.5055000000000001,0.028508770580296883,1238
2,"(3, 3)",0.4959999999999999,0.042708313008125255,1238
3,"(0, 0)",0.514,0.032649655434629034,1238
3,"(0, 2)",0.5205,0.03887158345115363,1238
3,"(0, 4)",0.53,0.03360059523282289,1238
3,"(1, 1)",0.49750000000000005,0.03453621287865827,1238
3,"(1, 3)",0.5245000000000001,0.029765752132274448,1238
3,"(2, 0)",0.491,0.05280861672113747,1238
3,"(2, 2)",0.5335000000000001,0.040481477245772536,1238
3,"(2, 4)",0.497,0.0348532638356869,1238
3,"(3, 1)",0.5120000000000001,0.04018706259482023,1238
3,"(3, 3)",0.49350000000000005,0.04133702940463914,1238
4,"(0, 0)",0.504,0.02785677655436825,1238
4,"(0, 2)",0.5425,0.034985711369071804,1238
4,"(0, 4)",0.5025,0.029154759474226518,1238
4,"(1, 1)",0.5095,0.0361801050302511,1238
4,"(1, 3)",0.5045,0.0356931365951495,1238
4,"(2, 0)",0.48249999999999993,0.03998437194704952,1238
4,"(2, 2)",0.5355000000000001,0.02908607914449799,1238
4,"(2, 4)",0.5155000000000001,0.03198046278589478,1238
4,"(3, 1)",0.524,0.03793085815006036,1238
4,"(3, 3)",0.5045000000000001,0.0360936282465479,1238
5,"(0, 0)",0.49350000000000016,0.04470738194079363,1238
5,"(0, 2)",0.5315000000000001,0.04249705872175155,1238
5,"(0, 4)",0.516,0.03567562192870646,1238
5,"(1, 1)",0.5195000000000001,0.04769433928675395,1238
5,"(1, 3)",0.514,0.03800986713999406,1238
5,"(2, 0)",0.48249999999999993,0.030232432915661956,1238
5,"(2, 2)",0.5389999999999999,0.042355637169094754,1238
5,"(2, 4)",0.5115000000000001,0.0348425027803687,1238
5,"(3, 1)",0.542,0.026052830940226066,1238
5,"(3, 3)",0.5069999999999999,0.02236067977499791,1238
6,"(0, 0)",0.483,0.038,1238
6,"(0, 2)",0.501,0.03780211634287159,1238
6,"(0, 4)",0.5075000000000001,0.027037011669191563,1238
6,"(1, 1)",0.526,0.04043204174908805,1238
6,"(1, 3)",0.5119999999999999,0.040283371259118836,1238
6,"(2, 0)",0.5029999999999999,0.045782092569038396,1238
6,"(2, 2)",0.514,0.037050641020095726,1238
6,"(2, 4)",0.5024999999999998,0.034073450074801656,1238
6,"(3, 1)",0.5415,0.03802630668366311,1238
6,"(3, 3)",0.513,0.027472713735632325,1238
7,"(0, 0)",0.49650000000000005,0.026547127904916576,1238
7,"(0, 2)",0.5015000000000001,0.04065402809070708,1238
7,"(0, 4)",0.4965,0.04089926649709015,1238
7,"(1, 1)",0.5185,0.04701063709417264,1238
7,"(1, 3)",0.5189999999999999,0.0363971152703068,1238
7,"(2, 0)",0.48999999999999994,0.03597221149720991,1238
7,"(2, 2)",0.517,0.031921779399024755,1238
7,"(2, 4)",0.5149999999999999,0.02817800560721075,1238
7,"(3, 1)",0.5245000000000001,0.0408013480169467,1238
7,"(3, 3)",0.5215,0.03848376280978773,1238
8,"(0, 0)",0.48199999999999993,0.036551333764994136,1238
8,"(0, 2)",0.51,0.039808918598726095,1238
8,"(0, 4)",0.495,0.04140048308896892,1238
8,"(1, 1)",0.541,0.03226453160980337,1238
8,"(1, 3)",0.5045,0.03216753021293368,1238
8,"(2, 0)",0.511,0.042906875905849885,1238
8,"(2, 2)",0.509,0.029406631905065227,1238
8,"(2, 4)",0.49450000000000005,0.040360872141221145,1238
8,"(3, 1)",0.514,0.03397057550292608,1238
8,"(3, 3)",0.5005,0.04532107677449864,1238
9,"(0, 0)",0.495,0.0359722114972099,1238
9,"(0, 2)",0.526,0.03458323293158118,1238
9,"(0, 4)",0.48550000000000004,0.02609597670139979,1238
9,"(1, 1)",0.547,0.04403407771260798,1238
9,"(1, 3)",0.49300000000000005,0.039909272105614756,1238
9,"(2, 0)",0.512,0.03100000000000001,1238
9,"(2, 2)",0.49800000000000005,0.0371348892552543,1238
9,"(2, 4)",0.5085,0.03160696125855821,1238
9,"(3, 1)",0.506,0.03948100809249937,1238
9,"(3, 3)",0.49349999999999994,0.0402336923485777,1238
10,"(0, 0)",0.4995,0.036674241641784504,1238
10,"(0, 2)",0.5105000000000001,0.04769433928675395,1238
10,"(0, 4)",0.49050000000000005,0.03565108693995178,1238
10,"(1, 1)",0.5280000000000001,0.0384707681233427,1238
10,"(1, 3)",0.48950000000000005,0.04121589499210226,1238
10,"(2, 0)",0.4875,0.026244046944021434,1238
10,"(2, 2)",0.4845,0.038613469152615654,1238
10,"(2, 4)",0.503,0.03397057550292606,1238
10,"(3, 1)",0.52,0.0407308237088326,1238
10,"(3, 3)",0.4830000000000001,0.036523964735499355,1238
11,"(0, 0)",0.4955,0.03232259271778797,1238
11,"(0, 2)",0.5115000000000001,0.03549647869859771,1238
11,"(0, 4)",0.49000000000000005,0.04431703961232067,1238
11,"(1, 1)",0.5225000000000002,0.047169905660283035,1238
11,"(1, 3)",0.49300000000000005,0.033596874854664685,1238
11,"(2, 0)",0.519,0.03368605052540296,1238
11,"(2, 2)",0.466,0.035139009661628216,1238
11,"(2, 4)",0.5209999999999999,0.02896118091514917,1238
11,"(3, 1)",0.51,0.038,1238
11,"(3, 3)",0.49050000000000005,0.03264965543462903,1238
12,"(0, 0)",0.4925,0.03427462618322775,1238
12,"(0, 2)",0.4960000000000001,0.03565108693995179,1238
12,"(0, 4)",0.46349999999999997,0.03057368149242091,1238
12,"(1, 1)",0.517,0.03878143885933064,1238
12,"(1, 3)",0.49049999999999994,0.051078371156488535,1238
12,"(2, 0)",0.514,0.019868316486305534,1238
12,"(2, 2)",0.4875000000000001,0.03581549943809246,1238
12,"(2, 4)",0.5294999999999999,0.03496784236981174,1238
12,"(3, 1)",0.4965,0.034423828956117015,1238
12,"(3, 3)",0.5129999999999999,0.03195309061734093,1238
13,"(0, 0)",0.5045,0.03464101615137754,1238
13,"(0, 2)",0.5029999999999999,0.03880721582386452,1238
13,"(0, 4)",0.485,0.03612478373637689,1238
13,"(1, 1)",0.5115000000000001,0.033541019662496854,1238
13,"(1, 3)",0.5005000000000001,0.038483762809787735,1238
13,"(2, 0)",0.5040000000000001,0.027106272336859614,1238
13,"(2, 2)",0.502,0.03978379066906522,1238
13,"(2, 4)",0.5360000000000001,0.028035691537752382,1238
13,"(3, 1)",0.5025000000000001,0.03798354907061741,1238
13,"(3, 3)",0.526,0.04716725559114078,1238
14,"(0, 0)",0.497,0.03182373328193913,1238
14,"(0, 2)",0.506,0.03963584236521284,1238
14,"(0, 4)",0.4800000000000001,0.033481338085566414,1238
14,"(1, 1)",0.5265,0.02531797780234434,1238
14,"(1, 3)",0.5210000000000001,0.030079062485390058,1238
14,"(2, 0)",0.4835,0.03553519382246284,1238
14,"(2, 2)",0.5075000000000001,0.03636963018783666,1238
14,"(2, 4)",0.5155000000000001,0.03906404996924924,1238
14,"(3, 1)",0.47950000000000015,0.04418993097980581,1238
14,"(3, 3)",0.5455000000000001,0.03345145736735548,1238
15,"(0, 0)",0.497,0.04115823125451336,1238
15,"(0, 2)",0.5189999999999999,0.028438530201119767,1238
15,"(0, 4)",0.4995,0.03439113257803529,1238
15,"(1, 1)",0.5094999999999998,0.0354259791678367,1238
15,"(1, 3)",0.5415000000000001,0.031606961258558226,1238
15,"(2, 0)",0.4965,0.02345207879911716,1238
15,"(2, 2)",0.5145000000000002,0.03424543765233554,1238
15,"(2, 4)",0.5055,0.038742741255621035,1238
15,"(3, 1)",0.484,0.03782856063875548,1238
15,"(3, 3)",0.5285000000000002,0.03553519382246284,1238
16,"(0, 0)",0.5065,0.039761790704142104,1238
16,"(0, 2)",0.5145000000000001,0.03080584360149873,1238
16,"(0, 4)",0.5090000000000001,0.03853245385386194,1238
16,"(1, 1)",0.4885,0.03374907406137242,1238
16,"(1, 3)",0.5215000000000002,0.039761790704142104,1238
16,"(2, 0)",0.47650000000000003,0.029647934160747194,1238
16,"(2, 2)",0.48150000000000004,0.02836811590500857,1238
16,"(2, 4)",0.5285,0.03852272056851644,1238
16,"(3, 1)",0.5115,0.03150793550837631,1238
16,"(3, 3)",0.5075000000000001,0.03427827300200522,1238
17,"(0, 0)",0.5259999999999999,0.04508602887813474,1238
17,"(0, 2)",0.48649999999999993,0.03500000000000001,1238
17,"(0, 4)",0.5229999999999999,0.03128498042192133,1238
17,"(1, 1)",0.5025,0.03346640106136304,1238
17,"(1, 3)",0.5200000000000001,0.03597221149720991,1238
17,"(2, 0)",0.4774999999999999,0.046890830660162135,1238
17,"(2, 2)",0.4875,0.03776241517699842,1238
17,"(2, 4)",0.5120000000000001,0.04894895300208168,1238
17,"(3, 1)",0.488,0.04055551750378733,1238
17,"(3, 3)",0.516,0.03686122624113312,1238
18,"(0, 0)",0.523,0.02597595041572109,1238
18,"(0, 2)",0.5015,0.036670833096617825,1238
18,"(0, 4)",0.5175,0.035552777669262355,1238
18,"(1, 1)",0.5389999999999999,0.036592348927064,1238
18,"(1, 3)",0.526,0.047039876700518686,1238
18,"(2, 0)",0.48150000000000004,0.03634556369077249,1238
18,"(2, 2)",0.49400000000000005,0.030211752680041584,1238
18,"(2, 4)",0.5189999999999999,0.031796226191169306,1238
18,"(3, 1)",0.49949999999999994,0.044863682416850265,1238
18,"(3, 3)",0.5090000000000001,0.039230090491866064,1238
19,"(0, 0)",0.5355000000000001,0.02712931993250109,1238
19,"(0, 2)",0.47450000000000003,0.028857408061016148,1238
19,"(0, 4)",0.5000000000000001,0.025743931323712017,1238
19,"(1, 1)",0.534,0.03104834939252005,1238
19,"(1, 3)",0.5065,0.034423828956117015,1238
19,"(2, 0)",0.5080000000000001,0.040792156108742275,1238
19,"(2, 2)",0.48599999999999993,0.03275286247032465,1238
19,"(2, 4)",0.5045,0.02821347195933178,1238
19,"(3, 1)",0.501,0.04205948168962619,1238
19,"(3, 3)",0.518,0.04350574674683793,1238
20,"(0, 0)",0.5205,0.030430248109405887,1238
20,"(0, 2)",0.502,0.029133314263914443,1238
20,"(0, 4)",0.5104999999999998,0.03691544392256444,1238
20,"(1, 1)",0.5020000000000001,0.032996211903792844,1238
20,"(1, 3)",0.49650000000000005,0.03368605052540296,1238
20,"(2, 0)",0.5105000000000001,0.04030818775385468,1238
20,"(2, 2)",0.4845,0.028896366553599798,1238
20,"(2, 4)",0.4905000000000001,0.031124748994971845,1238
20,"(3, 1)",0.5225,0.04603259714593561,1238
20,"(3, 3)",0.5184999999999998,0.02747726332806819,1238
21,"(0, 0)",0.5130000000000001,0.027092434368288145,1238
21,"(0, 2)",0.49750000000000005,0.03619392214170773,1238
21,"(0, 4)",0.5105,0.037696153649941534,1238
21,"(1, 1)",0.5105,0.03246536616149586,1238
21,"(1, 3)",0.503,0.04409931972264426,1238
21,"(2, 0)",0.5125000000000001,0.029064583258667242,1238
21,"(2, 2)",0.47800000000000004,0.029372606285449045,1238
21,"(2, 4)",0.4784999999999999,0.026358110706194423,1238
21,"(3, 1)",0.5049999999999999,0.03176476034853719,1238
21,"(3, 3)",0.5155,0.0412189276910499,1238
22,"(0, 0)",0.5199999999999999,0.02260530911091464,1238
22,"(0, 2)",0.5085,0.033256578296631784,1238
22,"(0, 4)",0.5094999999999998,0.035954832776693604,1238
22,"(1, 1)",0.5190000000000001,0.035085609585697675,1238
22,"(1, 3)",0.5175000000000001,0.0362594815186318,1238
22,"(2, 0)",0.5205,0.028089143810376294,1238
22,"(2, 2)",0.5055,0.03845451859014751,1238
22,"(2, 4)",0.4755,0.032572994949804666,1238
22,"(3, 1)",0.518,0.036959437225152665,1238
22,"(3, 3)",0.5210000000000001,0.045442271070007055,1238
23,"(0, 0)",0.51,0.035580893749314405,1238
23,"(0, 2)",0.5235,0.036121323342314035,1238
23,"(0, 4)",0.5055,0.04448595283907047,1238
23,"(1, 1)",0.5194999999999999,0.04352872614722375,1238
23,"(1, 3)",0.521,0.02812472222085048,1238
23,"(2, 0)",0.5010000000000001,0.042825226210727714,1238
23,"(2, 2)",0.5039999999999999,0.03153965757582033,1238
23,"(2, 4)",0.47450000000000003,0.03198046278589477,1238
23,"(3, 1)",0.496,0.03284432979983,1238
23,"(3, 3)",0.5190000000000001,0.03756327994198589,1238
24,"(0, 0)",0.51,0.02351063589101752,1238
24,"(0, 2)",0.4945000000000001,0.03904804732633888,1238
24,"(0, 4)",0.5045,0.034680686267719675,1238
24,"(1, 1)",0.5235,0.031855140872392954,1238
24,"(1, 3)",0.5210000000000001,0.03955692101263698,1238
24,"(2, 0)",0.5130000000000001,0.033387872049593106,1238
24,"(2, 2)",0.5015000000000001,0.02865309756378882,1238
24,"(2, 4)",0.4955,0.036806928695559495,1238
24,"(3, 1)",0.49800000000000005,0.035411862419251545,1238
24,"(3, 3)",0.5195,0.04651881339845204,1238
25,"(0, 0)",0.501,0.04339066719929529,1238
25,"(0, 2)",0.4845,0.044339598554790735,1238
25,"(0, 4)",0.5199999999999999,0.03477067730142742,1238
25,"(1, 1)",0.5255,0.03247691487810996,1238
25,"(1, 3)",0.5075000000000001,0.03570364127088442,1238
25,"(2, 0)",0.49650000000000005,0.04357464859296058,1238
25,"(2, 2)",0.49849999999999994,0.04089926649709014,1238
25,"(2, 4)",0.51,0.03548238999842034,1238
25,"(3, 1)",0.5025000000000001,0.02624404694402142,1238
25,"(3, 3)",0.5225,0.03310589071449371,1238
26,"(0, 0)",0.5255000000000001,0.035213633723318025,1238
26,"(0, 2)",0.5,0.039862262855989504,1238
26,"(0, 4)",0.51,0.04784349485562274,1238
26,"(1, 1)",0.517,0.04157823950096975,1238
26,"(1, 3)",0.5085,0.03753664875824693,1238
26,"(2, 0)",0.5125,0.04554119014694281,1238
26,"(2, 2)",0.5039999999999999,0.04202380277890141,1238
26,"(2, 4)",0.49800000000000005,0.03968311983702895,1238
26,"(3, 1)",0.5099999999999999,0.03904804732633888,1238
26,"(3, 3)",0.5225000000000002,0.02861817604250838,1238
27,"(0, 0)",0.518,0.025317977802344332,1238
27,"(0, 2)",0.48650000000000004,0.03544009029333871,1238
27,"(0, 4)",0.5265,0.03943348830626071,1238
27,"(1, 1)",0.5195,0.039166312055132275,1238
27,"(1, 3)",0.517,0.03650684867254363,1238
27,"(2, 0)",0.5165,0.046203354856546947,1238
27,"(2, 2)",0.49750000000000016,0.03448187929913335,1238
27,"(2, 4)",0.501,0.02837252191822223,1238
27,"(3, 1)",0.5205,0.039175885439897855,1238
27,"(3, 3)",0.5245,0.040159058753910064,1238
28,"(0, 0)",0.524,0.03171750305430742,1238
28,"(0, 2)",0.4915000000000001,0.03223352292257241,1238
28,"(0, 4)",0.5085,0.039683119837028956,1238
28,"(1, 1)",0.522,0.03993432107849088,1238
28,"(1, 3)",0.5339999999999999,0.041605288125429456,1238
28,"(2, 0)",0.514,0.03994996871087637,1238
28,"(2, 2)",0.481,0.03993432107849088,1238
28,"(2, 4)",0.5025,0.04800781186432058,1238
28,"(3, 1)",0.5254999999999999,0.035110539728121525,1238
28,"(3, 3)",0.5155000000000001,0.03246536616149586,1238
29,"(0, 0)",0.5375,0.025980762113533173,1238
29,"(0, 2)",0.48650000000000004,0.036806928695559495,1238
29,"(0, 4)",0.5345000000000001,0.037429934544425815,1238
29,"(1, 1)",0.5355000000000001,0.024346457647879714,1238
29,"(1, 3)",0.524,0.03412843389316305,1238
29,"(2, 0)",0.523,0.04130375285612677,1238
29,"(2, 2)",0.501,0.03519943181359609,1238
29,"(2, 4)",0.5109999999999999,0.031220986531498338,1238
29,"(3, 1)",0.5265000000000001,0.03551056180912942,1238
29,"(3, 3)",0.522,0.024181604578687507,1238
30,"(0, 0)",0.5045,0.0418658572108586,1238
30,"(0, 2)",0.4964999999999999,0.04742362280551751,1238
30,"(0, 4)",0.5335,0.028191310718020893,1238
30,"(1, 1)",0.5285000000000001,0.03039736830714134,1238
30,"(1, 3)",0.5265000000000002,0.03215587038162707,1238
30,"(2, 0)",0.5250000000000001,0.03389690251335659,1238
30,"(2, 2)",0.5115000000000001,0.05320714237769212,1238
30,"(2, 4)",0.5250000000000001,0.036996621467371864,1238
30,"(3, 1)",0.51,0.029137604568666934,1238
30,"(3, 3)",0.5315000000000001,0.0488748401531913,1238
31,"(0, 0)",0.491,0.04893618293246829,1238
31,"(0, 2)",0.489,0.04186585721085858,1238
31,"(0, 4)",0.5265000000000001,0.033357907608241866,1238
31,"(1, 1)",0.508,0.03176082492631449,1238
31,"(1, 3)",0.5415,0.02923610781208744,1238
31,"(2, 0)",0.5185,0.02650943228362314,1238
31,"(2, 2)",0.5075,0.040174618853201345,1238
31,"(2, 4)",0.534,0.03412843389316304,1238
31,"(3, 1)",0.5110000000000001,0.03544009029333872,1238
31,"(3, 3)",0.539,0.04455053310567676,1238
32,"(0, 0)",0.4969999999999999,0.032186953878862175,1238
32,"(0, 2)",0.495,0.043275281628199734,1238
32,"(0, 4)",0.5315,0.045307284182568276,1238
32,"(1, 1)",0.5165,0.03748332962798263,1238
32,"(1, 3)",0.5225000000000002,0.02874021572639985,1238
32,"(2, 0)",0.514,0.02937260628544905,1238
32,"(2, 2)",0.5005,0.03448187929913334,1238
32,"(2, 4)",0.5235,0.030079062485390065,1238
32,"(3, 1)",0.5,0.048052055106935845,1238
32,"(3, 3)",0.5145,0.04825712382643623,1238
33,"(0, 0)",0.4915,0.03542245050811704,1238
33,"(0, 2)",0.5035000000000001,0.03824591481452628,1238
33,"(0, 4)",0.541,0.03800986713999407,1238
33,"(1, 1)",0.5295,0.03794733192202055,1238
33,"(1, 3)",0.5005000000000001,0.0414004830889689,1238
33,"(2, 0)",0.5085,0.02699536997338619,1238
33,"(2, 2)",0.497,0.03666060555964673,1238
33,"(2, 4)",0.5385,0.028718460961548765,1238
33,"(3, 1)",0.4910000000000001,0.05173006862551025,1238
33,"(3, 3)",0.496,0.035478866949213594,1238
34,"(0, 0)",0.5295,0.040422765862815485,1238
34,"(0, 2)",0.506,0.016583123951777003,1238
34,"(0, 4)",0.558,0.02865309756378882,1238
34,"(1, 1)",0.511,0.046462350349503426,1238
34,"(1, 3)",0.47700000000000004,0.024181604578687507,1238
34,"(2, 0)",0.5239999999999999,0.027617928959282962,1238
34,"(2, 2)",0.5035000000000001,0.04784088209889112,1238
34,"(2, 4)",0.519,0.04127953488110059,1238
34,"(3, 1)",0.5175000000000001,0.037616485747608064,1238
34,"(3, 3)",0.4879999999999999,0.044665422868254596,1238
35,"(0, 0)",0.517,0.02917190429162966,1238
35,"(0, 2)",0.49749999999999994,0.035000000000000024,1238
35,"(0, 4)",0.5309999999999999,0.045044422518220835,1238
35,"(1, 1)",0.5045,0.04337049688440287,1238
35,"(1, 3)",0.48149999999999993,0.03982461550347976,1238
35,"(2, 0)",0.52,0.03586084215408223,1238
35,"(2, 2)",0.5195000000000001,0.04055551750378733,1238
35,"(2, 4)",0.5245000000000001,0.022360679774997904,1238
35,"(3, 1)",0.5045,0.04229657196511321,1238
35,"(3, 3)",0.49050000000000005,0.04053085244600711,1238
36,"(0, 0)",0.5079999999999999,0.035535193822462834,1238
36,"(0, 2)",0.503,0.04559605246071199,1238
36,"(0, 4)",0.5210000000000001,0.040183952020676136,1238
36,"(1, 1)",0.5015,0.03241913015489466,1238
36,"(1, 3)",0.47350000000000003,0.038009867139994075,1238
36,"(2, 0)",0.5130000000000001,0.038245914814526286,1238
36,"(2, 2)",0.4995000000000001,0.04319722213291034,1238
36,"(2, 4)",0.5210000000000001,0.039496835316263,1238
36,"(3, 1)",0.5079999999999999,0.04545327270945406,1238
36,"(3, 3)",0.48250000000000004,0.049545433694741244,1238
37,"(0, 0)",0.5235000000000001,0.03380458548777075,1238
37,"(0, 2)",0.49800000000000005,0.03584340943604558,1238
37,"(0, 4)",0.5165000000000001,0.03470950878361721,1238
37,"(1, 1)",0.5055000000000001,0.021424285285628557,1238
37,"(1, 3)",0.4835000000000001,0.03879110722833262,1238
37,"(2, 0)",0.5439999999999998,0.04065402809070708,1238
37,"(2, 2)",0.491,0.03031501278244825,1238
37,"(2, 4)",0.5185,0.029811910371527705,1238
37,"(3, 1)",0.5055,0.03210918871600466,1238
37,"(3, 3)",0.5085000000000001,0.031304951684997064,1238
38,"(0, 0)",0.5255,0.029171904291629643,1238
38,"(0, 2)",0.492,0.030675723300355937,1238
38,"(0, 4)",0.5069999999999999,0.04318275118609281,1238
38,"(1, 1)",0.4974999999999999,0.03128897569432403,1238
38,"(1, 3)",0.5009999999999999,0.052713850172416754,1238
38,"(2, 0)",0.5335,0.035637059362410926,1238
38,"(2, 2)",0.4645,0.047791212581394085,1238
38,"(2, 4)",0.49050000000000005,0.042649736224272254,1238
38,"(3, 1)",0.49400000000000005,0.02968164415931167,1238
38,"(3, 3)",0.5105000000000001,0.027495454169735055,1238
39,"(0, 0)",0.5105000000000001,0.03728270376461451,1238
39,"(0, 2)",0.5095000000000001,0.035510561809129426,1238
39,"(0, 4)",0.5075,0.038141185089087114,1238
39,"(1, 1)",0.49350000000000005,0.04089926649709015,1238
39,"(1, 3)",0.4795,0.044212554778026575,1238
39,"(2, 0)",0.53,0.034263683398023645,1238
39,"(2, 2)",0.4915,0.02782085548648713,1238
39,"(2, 4)",0.519,0.041650330130744456,1238
39,"(3, 1)",0.47700000000000015,0.03978379066906521,1238
39,"(3, 3)",0.5070000000000001,0.030182776545573154,1238
40,"(0, 0)",0.5090000000000001,0.027459060435491976,1238
40,"(0, 2)",0.4795,0.03370459909270544,1238
40,"(0, 4)",0.4875,0.04384917331033736,1238
40,"(1, 1)",0.5029999999999999,0.0457820925690384,1238
40,"(1, 3)",0.4979999999999999,0.044384682042344296,1238
40,"(2, 0)",0.533,0.03365635155509284,1238
40,"(2, 2)",0.5125000000000001,0.040012498047485134,1238
40,"(2, 4)",0.5225000000000001,0.03832753579347361,1238
40,"(3, 1)",0.4665000000000001,0.03014548058996573,1238
40,"(3, 3)",0.5045,0.02619160170741761,1238
41,"(0, 0)",0.49099999999999994,0.03203123475609395,1238
41,"(0, 2)",0.48649999999999993,0.022688102609076864,1238
41,"(0, 4)",0.4734999999999999,0.038842631218803915,1238
41,"(1, 1)",0.5069999999999999,0.04121589499210226,1238
41,"(1, 3)",0.51,0.03496784236981174,1238
41,"(2, 0)",0.532,0.02529822128134705,1238
41,"(2, 2)",0.5125,0.031240998703626625,1238
41,"(2, 4)",0.508,0.02654712790491659,1238
41,"(3, 1)",0.48699999999999993,0.027253440149823303,1238
41,"(3, 3)",0.5155000000000001,0.03955692101263698,1238
42,"(0, 0)",0.496,0.03314739808793446,1238
